movieId,tmdb_title,year,has_tfidf,has_embeddings,has_metadata
68135,17 Again,2009.0,True,True,True
68157,Inglourious Basterds,2009.0,True,True,True
68159,State of Play,2009.0,True,True,True
68194,The Damned United,2009.0,True,True,True
68205,Crank: High Voltage,2009.0,True,True,True
68237,Moon,2009.0,True,True,True
68269,The Young Victoria,2009.0,True,True,True
68319,X-Men Origins: Wolverine,2009.0,True,True,True
68347,Sin Nombre,2009.0,True,True,True
68358,Star Trek,2009.0,True,True,True
68444,The Great Buck Howard,2008.0,True,True,True
68480,Flatfoot in Egypt,1980.0,True,True,True
68486,Red Cliff II,2009.0,True,True,True
68522,Earth,2007.0,True,True,True
68536,Stanley Kubrick: A Life in Pictures,2001.0,True,True,True
68552,Crossing Over,2009.0,True,True,True
68554,Angels & Demons,2009.0,True,True,True
68597,Scorpio,1973.0,True,True,True
68600,Balls Out: Gary the Tennis Coach,2009.0,True,True,True
68650,Powder Blue,2009.0,True,True,True
68659,Fanboys,2009.0,True,True,True
68791,Terminator Salvation,2009.0,True,True,True
68793,Night at the Museum: Battle of the Smithsonian,2009.0,True,True,True
68835,Were the World Mine,2008.0,True,True,True
68848,The Brothers Bloom,2008.0,True,True,True
68872,Paisan,1946.0,True,True,True
68886,I Do,2006.0,True,True,True
68932,The Soloist,2009.0,True,True,True
68945,Neon Genesis Evangelion: Death and Rebirth,1997.0,True,True,True
68952,Drag Me to Hell,2009.0,True,True,True
68954,Up,2009.0,True,True,True
69069,Fired Up!,2009.0,True,True,True
69118,In the Electric Mist,2009.0,True,True,True
69122,The Hangover,2009.0,True,True,True
69131,Killshot,2008.0,True,True,True
69134,Antichrist,2009.0,True,True,True
69140,Sweeney Todd,2006.0,True,True,True
69211,Boy Eats Girl,2005.0,True,True,True
69227,Ernest Rides Again,1993.0,True,True,True
69251,Special,2006.0,True,True,True
69275,Dead Snow,2009.0,True,True,True
69278,Land of the Lost,2009.0,True,True,True
69304,Imagine That,2009.0,True,True,True
69306,The Taking of Pelham 1 2 3,2009.0,True,True,True
69394,The Stoning of Soraya M.,2008.0,True,True,True
69406,The Proposal,2009.0,True,True,True
69436,Year One,2009.0,True,True,True
69469,Garfield's Pet Force,2009.0,True,True,True
69481,The Hurt Locker,2008.0,True,True,True
69495,Breakfast with Scot,2007.0,True,True,True
69516,The Limits of Control,2009.0,True,True,True
69526,Transformers: Revenge of the Fallen,2009.0,True,True,True
69529,Home,2009.0,True,True,True
69604,Whatever Works,2009.0,True,True,True
69606,Ghosts of Girlfriends Past,2009.0,True,True,True
69640,Public Enemies,2009.0,True,True,True
69644,Ice Age: Dawn of the Dinosaurs,2009.0,True,True,True
69654,Prison Break: The Final Break,2009.0,True,True,True
69685,Daria in 'Is It College Yet?',2002.0,True,True,True
69712,My Sister's Keeper,2009.0,True,True,True
69720,Snoop Dogg's Hood of Horror,2006.0,True,True,True
69746,Tales of the Black Freighter,2009.0,True,True,True
69757,(500) Days of Summer,2009.0,True,True,True
69784,Brüno,2009.0,True,True,True
69805,The Librarian: The Curse of the Judas Chalice,2008.0,True,True,True
69844,Harry Potter and the Half-Blood Prince,2009.0,True,True,True
69849,Because Roots Don’t Die,1977.0,True,True,True
69860,Eichmann,2007.0,True,True,True
69904,Open Water 2: Adrift,2006.0,True,True,True
69951,The Imaginarium of Doctor Parnassus,2009.0,True,True,True
69988,Humpday,2009.0,True,True,True
70015,Polytechnique,2009.0,True,True,True
70159,Orphan,2009.0,True,True,True
70183,The Ugly Truth,2009.0,True,True,True
70206,The Collector,2009.0,True,True,True
70208,A Perfect Getaway,2009.0,True,True,True
70286,District 9,2009.0,True,True,True
70293,Julie & Julia,2009.0,True,True,True
70301,Obsessed,2009.0,True,True,True
70305,Race to Witch Mountain,2009.0,True,True,True
70334,Hannah Montana: The Movie,2009.0,True,True,True
70336,G.I. Joe: The Rise of Cobra,2009.0,True,True,True
70361,12 Rounds,2009.0,True,True,True
70451,Max Manus: Man of War,2008.0,True,True,True
70492,Winds of the Wasteland,1936.0,True,True,True
70533,Evangelion: 1.0 You Are (Not) Alone,2007.0,True,True,True
70545,The Deal,2008.0,True,True,True
70565,"The Goods: Live Hard, Sell Hard",2009.0,True,True,True
70599,The Time Traveler's Wife,2009.0,True,True,True
70641,Miss March,2009.0,True,True,True
70663,"I Love You, Beth Cooper",2009.0,True,True,True
70687,Paper Heart,2009.0,True,True,True
70697,G-Force,2009.0,True,True,True
70703,Christopher Columbus: The Discovery,1992.0,True,True,True
70708,Tetro,2009.0,True,True,True
70728,Bronson,2009.0,True,True,True
70862,It Might Get Loud,2008.0,True,True,True
70932,My Life in Ruins,2009.0,True,True,True
70946,Troll 2,1990.0,True,True,True
70984,Taking Woodstock,2009.0,True,True,True
70990,If These Walls Could Talk,1996.0,True,True,True
70994,Halloween II,2009.0,True,True,True
71033,The Secret in Their Eyes,2009.0,True,True,True
71057,9,2009.0,True,True,True
71106,Frequently Asked Questions About Time Travel,2009.0,True,True,True
71108,The White Ribbon,2009.0,True,True,True
71129,Green Lantern: First Flight,2009.0,True,True,True
71131,Louis Theroux: The Most Hated Family in America,2007.0,True,True,True
71135,Pandorum,2009.0,True,True,True
71147,Death of a Cyclist,1955.0,True,True,True
71156,The Men Who Stare at Goats,2009.0,True,True,True
71160,The Hunt for Gollum,2009.0,True,True,True
71205,Jennifer's Body,2009.0,True,True,True
71211,The Informant!,2009.0,True,True,True
71248,Extract,2009.0,True,True,True
71252,The Final Destination,2009.0,True,True,True
71254,Gamer,2009.0,True,True,True
71264,Cloudy with a Chance of Meatballs,2009.0,True,True,True
71268,I Can Do Bad All By Myself,2009.0,True,True,True
71282,"Food, Inc.",2008.0,True,True,True
71302,Attack of the 50 Foot Woman,1958.0,True,True,True
71304,Thirst,2009.0,True,True,True
71327,Bright Star,2009.0,True,True,True
71379,Paranormal Activity,2009.0,True,True,True
71429,World's Greatest Dad,2009.0,True,True,True
71438,Still Walking,2008.0,True,True,True
71453,Blood of the Beasts,1949.0,True,True,True
71462,The Casuarina Cove,2009.0,True,True,True
71464,A Serious Man,2009.0,True,True,True
71466,City Island,2009.0,True,True,True
71468,Ink,2009.0,True,True,True
71484,Metropia,2009.0,True,True,True
71494,The Haunted World of El Superbeasto,2009.0,True,True,True
71500,Trick 'r Treat,2007.0,True,True,True
71518,Whip It,2009.0,True,True,True
71520,The Invention of Lying,2009.0,True,True,True
71530,Surrogates,2009.0,True,True,True
71535,Zombieland,2009.0,True,True,True
71550,Assassination of a High School President,2008.0,True,True,True
71579,An Education,2009.0,True,True,True
71619,Coco Before Chanel,2009.0,True,True,True
71640,Burma VJ: Reporting from a Closed Country,2008.0,True,True,True
71668,Couples Retreat,2009.0,True,True,True
71732,I Sell the Dead,2008.0,True,True,True
71745,Where the Wild Things Are,2009.0,True,True,True
71810,Legionnaire,1998.0,True,True,True
71823,"New York, I Love You",2009.0,True,True,True
71838,Law Abiding Citizen,2009.0,True,True,True
71867,The Misfortunates,2009.0,True,True,True
71899,Mary and Max,2009.0,True,True,True
71902,Spread,2009.0,True,True,True
71910,The Tournament,2009.0,True,True,True
71970,The Princess and the Pirate,1944.0,True,True,True
71999,Aelita: Queen of Mars,1924.0,True,True,True
72011,Up in the Air,2009.0,True,True,True
72104,Balance,1989.0,True,True,True
72129,Saw VI,2009.0,True,True,True
72142,Love Exposure,2008.0,True,True,True
72165,Cirque du Freak: The Vampire's Assistant,2009.0,True,True,True
72167,The Boondock Saints II: All Saints Day,2009.0,True,True,True
72171,Black Dynamite,2009.0,True,True,True
72178,Welcome to Dongmakgol,2005.0,True,True,True
72224,Gentlemen Broncos,2009.0,True,True,True
72226,Fantastic Mr. Fox,2009.0,True,True,True
72294,Disney Animation Collection Volume 7: Mickey's Christmas Carol,2009.0,True,True,True
72308,Battlestar Galactica: The Plan,2009.0,True,True,True
72330,The Private Lives of Pippa Lee,2009.0,True,True,True
72356,Partly Cloudy,2009.0,True,True,True
72378,2012,2009.0,True,True,True
72395,Precious,2009.0,True,True,True
72405,Bad Lieutenant: Port of Call - New Orleans,2009.0,True,True,True
72407,The Twilight Saga: New Moon,2009.0,True,True,True
72424,Derailed,2002.0,True,True,True
72479,The Messenger,2009.0,True,True,True
72489,Ninja Assassin,2009.0,True,True,True
72554,Cell 211,2009.0,True,True,True
72591,The Patriot,1998.0,True,True,True
72601,Turtles Forever,2009.0,True,True,True
72603,Merry Madagascar,2009.0,True,True,True
72605,Brothers,2009.0,True,True,True
72624,Garage,2007.0,True,True,True
72641,The Blind Side,2009.0,True,True,True
72692,Mickey's Once Upon a Christmas,1999.0,True,True,True
72694,Shrink,2009.0,True,True,True
72696,Old Dogs,2009.0,True,True,True
72701,Planet 51,2009.0,True,True,True
72714,Earthlings,2006.0,True,True,True
72720,A Single Man,2009.0,True,True,True
72731,The Lovely Bones,2009.0,True,True,True
72733,Invictus,2009.0,True,True,True
72737,The Princess and the Frog,2009.0,True,True,True
72874,The Peacekeeper,1997.0,True,True,True
72919,Did You Hear About the Morgans?,2009.0,True,True,True
72921,Snow White,1916.0,True,True,True
72982,Alice,2009.0,True,True,True
72998,Avatar,2009.0,True,True,True
73015,It's Complicated,2009.0,True,True,True
73017,Sherlock Holmes,2009.0,True,True,True
73023,Crazy Heart,2009.0,True,True,True
73042,Alvin and the Chipmunks: The Squeakquel,2009.0,True,True,True
73106,American Pie Presents: The Book of Love,2009.0,True,True,True
73160,Sorority Babes in the Slimeball Bowl-O-Rama,1988.0,True,True,True
73211,Pontypool,2008.0,True,True,True
73266,Youth in Revolt,2009.0,True,True,True
73268,Daybreakers,2010.0,True,True,True
73319,Leap Year,2010.0,True,True,True
73321,The Book of Eli,2010.0,True,True,True
73323,The Girl Who Kicked the Hornet's Nest,2009.0,True,True,True
73344,A Prophet,2009.0,True,True,True
73386,Staten Island,2009.0,True,True,True
73431,The Maiden Heist,2009.0,True,True,True
73488,Blood: The Last Vampire,2009.0,True,True,True
73499,MacGyver: Lost Treasure of Atlantis,1994.0,True,True,True
73501,Pekka ja Pätkä Suezilla,1958.0,True,True,True
73515,Bart Got a Room,2008.0,True,True,True
73676,Rob-B-Hood,2006.0,True,True,True
73681,The Concert,2009.0,True,True,True
73741,Ninja,2009.0,True,True,True
73804,Asterix at the Olympic Games,2008.0,True,True,True
73808,The Chaser,2008.0,True,True,True
73822,Meantime,1984.0,True,True,True
73854,Rudolph the Red-Nosed Reindeer,1964.0,True,True,True
73858,A Dennis the Menace Christmas,2007.0,True,True,True
73876,Undisputed II: Last Man Standing,2006.0,True,True,True
73881,3 Idiots,2009.0,True,True,True
73929,Legion,2010.0,True,True,True
74075,Stan Helsing,2009.0,True,True,True
74089,Peter Pan,1960.0,True,True,True
74095,Wicked City,1987.0,True,True,True
74154,When in Rome,2010.0,True,True,True
74228,Triangle,2009.0,True,True,True
74275,I Love You Phillip Morris,2009.0,True,True,True
74324,Temple Grandin,2010.0,True,True,True
74342,"Captain Newman, M.D.",1963.0,True,True,True
74370,The House of the Devil,2009.0,True,True,True
74450,Valentine's Day,2010.0,True,True,True
74452,The Wolfman,2010.0,True,True,True
74458,Shutter Island,2010.0,True,True,True
74508,Persuasion,2007.0,True,True,True
74510,The Girl Who Played with Fire,2009.0,True,True,True
74530,Percy Jackson & the Olympians: The Lightning Thief,2010.0,True,True,True
74532,Cop Out,2010.0,True,True,True
74545,The Ghost Writer,2010.0,True,True,True
74553,The Secret of Kells,2009.0,True,True,True
74580,The Spy Next Door,2010.0,True,True,True
74624,Agora,2009.0,True,True,True
74647,Motherhood,2009.0,True,True,True
74668,District 13: Ultimatum,2009.0,True,True,True
74677,The Yes Men Fix the World,2009.0,True,True,True
74683,Mike Bassett: England Manager,2001.0,True,True,True
74685,The Crazies,2010.0,True,True,True
74688,Dear John,2010.0,True,True,True
74696,Last Train Home,2009.0,True,True,True
74698,Tooth Fairy,2010.0,True,True,True
74750,[REC]²,2009.0,True,True,True
74754,The Mystery of the Yellow Room,2003.0,True,True,True
74789,Alice in Wonderland,2010.0,True,True,True
74791,A Town Called Panic,2009.0,True,True,True
74795,Green Zone,2010.0,True,True,True
74851,From Paris with Love,2010.0,True,True,True
74868,Dorian Gray,2009.0,True,True,True
74916,Greenberg,2010.0,True,True,True
74946,She's Out of My League,2010.0,True,True,True
74948,Harry Brown,2009.0,True,True,True
75341,Remember Me,2010.0,True,True,True
75389,The Burrowers,2008.0,True,True,True
75395,Frozen,2010.0,True,True,True
75416,Generation X,1996.0,True,True,True
75446,Little Ashes,2008.0,True,True,True
75803,Our Family Wedding,2010.0,True,True,True
75805,The Bounty Hunter,2010.0,True,True,True
75813,Leaves of Grass,2009.0,True,True,True
75816,Women in Trouble,2009.0,True,True,True
75947,Mondo Cane,1962.0,True,True,True
75985,Repo Men,2010.0,True,True,True
76030,Case 39,2009.0,True,True,True
76054,The Mermaids' Tears: Oceans of Plastic,2009.0,True,True,True
76060,The Slammin' Salmon,2009.0,True,True,True
76077,Hot Tub Time Machine,2010.0,True,True,True
76091,Mother,2009.0,True,True,True
76093,How to Train Your Dragon,2010.0,True,True,True
76143,The Bone Man,2009.0,True,True,True
76173,Micmacs,2009.0,True,True,True
76175,Clash of the Titans,2010.0,True,True,True
76251,Kick-Ass,2010.0,True,True,True
76293,Date Night,2010.0,True,True,True
76301,Kronk's New Groove,2005.0,True,True,True
76738,Steam of Life,2010.0,True,True,True
76743,Mortadelo & Filemon: The Big Adventure,2003.0,True,True,True
76751,American Drug War: The Last White Hope,2007.0,True,True,True
76763,The Runaways,2010.0,True,True,True
77191,Death at a Funeral,2010.0,True,True,True
77201,Valhalla Rising,2009.0,True,True,True
77206,Diary of a Wimpy Kid,2010.0,True,True,True
77233,The Union: The Business Behind Getting High,2007.0,True,True,True
77266,Disgrace,2008.0,True,True,True
77364,The Losers,2010.0,True,True,True
77414,The Cu Bird's Last Song,2010.0,True,True,True
77421,Cyrus,2010.0,True,True,True
77427,The Human Centipede (First Sequence),2009.0,True,True,True
77455,Exit Through the Gift Shop,2010.0,True,True,True
77561,Iron Man 2,2010.0,True,True,True
77667,MacGruber,2010.0,True,True,True
77688,Three Men and a Cradle,1985.0,True,True,True
77709,The Sky Crawlers,2008.0,True,True,True
77795,Cargo,2009.0,True,True,True
77798,A Nightmare on Elm Street,2010.0,True,True,True
77800,Four Lions,2010.0,True,True,True
77841,St Trinian's 2: The Legend of Fritton's Gold,2009.0,True,True,True
77846,12 Angry Men,1997.0,True,True,True
77866,Robin Hood,2010.0,True,True,True
77881,Lovers & Leavers,2002.0,True,True,True
77893,Merantau,2009.0,True,True,True
77931,Stingray Sam,2009.0,True,True,True
78034,Cemetery Junction,2010.0,True,True,True
78039,Blue Valentine,2010.0,True,True,True
78041,Killers,2010.0,True,True,True
78088,Buried,2010.0,True,True,True
78103,Shake Hands with the Devil,2007.0,True,True,True
78105,Prince of Persia: The Sands of Time,2010.0,True,True,True
78116,Please Give,2010.0,True,True,True
78142,Baaria,2009.0,True,True,True
78160,Ricky Gervais Live: Animals,2003.0,True,True,True
78174,Sex and the City 2,2010.0,True,True,True
78209,Get Him to the Greek,2010.0,True,True,True
78218,Unthinkable,2010.0,True,True,True
78264,The Back-Up Plan,2010.0,True,True,True
78266,Splice,2009.0,True,True,True
78316,Letters to Juliet,2010.0,True,True,True
78349,Exam,2009.0,True,True,True
78467,Jonah Hex,2010.0,True,True,True
78469,The A-Team,2010.0,True,True,True
78499,Toy Story 3,2010.0,True,True,True
78544,Ricky Gervais Live 3: Fame,2007.0,True,True,True
78574,Winter's Bone,2010.0,True,True,True
78620,The Scalphunters,1968.0,True,True,True
78703,TiMER,2009.0,True,True,True
78746,Best Worst Movie,2009.0,True,True,True
78772,The Twilight Saga: Eclipse,2010.0,True,True,True
78836,Enter the Void,2009.0,True,True,True
78893,The Last Airbender,2010.0,True,True,True
78959,Endgame,2009.0,True,True,True
79006,Empire of Dreams: The Story of the Star Wars Trilogy,2004.0,True,True,True
79008,South Park: Imaginationland,2008.0,True,True,True
79057,Predators,2010.0,True,True,True
79073,When You're Strange,2009.0,True,True,True
79091,Despicable Me,2010.0,True,True,True
79132,Inception,2010.0,True,True,True
79134,Grown Ups,2010.0,True,True,True
79139,The Sorcerer's Apprentice,2010.0,True,True,True
79185,Knight and Day,2010.0,True,True,True
79224,The Karate Kid,2010.0,True,True,True
79242,The Kids Are All Right,2010.0,True,True,True
79251,A Serbian Film,2010.0,True,True,True
79259,Cherrybomb,2009.0,True,True,True
79274,Batman: Under the Red Hood,2010.0,True,True,True
79293,Salt,2010.0,True,True,True
79333,Beware of the Car!,1966.0,True,True,True
79357,Mr. Nobody,2009.0,True,True,True
79428,Dinner for Schmucks,2010.0,True,True,True
79536,Hellsinki,2009.0,True,True,True
79553,Ip Man 2,2010.0,True,True,True
79572,Ramona and Beezus,2010.0,True,True,True
79590,The Rebound,2009.0,True,True,True
79592,The Other Guys,2010.0,True,True,True
79677,The Two Escobars,2010.0,True,True,True
79684,Paper Man,2009.0,True,True,True
79695,The Expendables,2010.0,True,True,True
79702,Scott Pilgrim vs. the World,2010.0,True,True,True
79798,I Killed My Mother,2009.0,True,True,True
79868,Heartless,2009.0,True,True,True
79879,Piranha 3D,2010.0,True,True,True
79895,The Extraordinary Adventures of Adèle Blanc-Sec,2010.0,True,True,True
79897,Get Low,2009.0,True,True,True
79946,The Joneses,2009.0,True,True,True
80083,Dragon Ball Z: Dead Zone,1989.0,True,True,True
80094,The Last Exorcism,2010.0,True,True,True
80124,Sisters,2001.0,True,True,True
80126,The American Friend,2010.0,True,True,True
80139,Jackass 2.5,2007.0,True,True,True
80162,The Horde,2009.0,True,True,True
80166,The Switch,2010.0,True,True,True
80219,Machete,2010.0,True,True,True
80241,Going the Distance,2010.0,True,True,True
80363,Resident Evil: Afterlife,2010.0,True,True,True
80454,Princess,2010.0,True,True,True
80463,The Social Network,2010.0,True,True,True
80478,A Man Vanishes,1967.0,True,True,True
80489,The Town,2010.0,True,True,True
80549,Easy A,2010.0,True,True,True
80551,Eat Pray Love,2010.0,True,True,True
80553,Howl,2010.0,True,True,True
80572,I'm Still Here,2010.0,True,True,True
80584,"Patrik, Age 1.5",2008.0,True,True,True
80586,Flipped,2010.0,True,True,True
80590,Wall Street: Money Never Sleeps,2010.0,True,True,True
80615,Legend of the Guardians: The Owls of Ga'Hoole,2010.0,True,True,True
80693,It's Kind of a Funny Story,2010.0,True,True,True
80727,Middle Men,2009.0,True,True,True
80748,Alice in Wonderland,1933.0,True,True,True
80831,Let Me In,2010.0,True,True,True
80834,Sintel,2010.0,True,True,True
80839,Secretariat,2010.0,True,True,True
80846,Devil,2010.0,True,True,True
80858,You Again,2010.0,True,True,True
80860,Life As We Know It,2010.0,True,True,True
80862,Catfish,2010.0,True,True,True
80864,You Will Meet a Tall Dark Stranger,2010.0,True,True,True
80880,Stone,2010.0,True,True,True
80906,Inside Job,2010.0,True,True,True
80917,Monsters,2010.0,True,True,True
80969,Never Let Me Go,2010.0,True,True,True
81018,The Illusionist,2010.0,True,True,True
81087,Luck by Chance,2009.0,True,True,True
81132,Rubber,2010.0,True,True,True
81156,Jackass 3D,2010.0,True,True,True
81158,Restrepo,2010.0,True,True,True
81191,"Waiting for ""Superman""",2010.0,True,True,True
81229,RED,2010.0,True,True,True
81257,In a Better World,2010.0,True,True,True
81383,Heartbreaker,2010.0,True,True,True
81417,Paranormal Activity 2,2010.0,True,True,True
81456,Heartbeats,2010.0,True,True,True
81512,Hereafter,2010.0,True,True,True
81520,Undisputed III: Redemption,2010.0,True,True,True
81535,Saw 3D,2010.0,True,True,True
81537,Due Date,2010.0,True,True,True
81562,127 Hours,2010.0,True,True,True
81564,Megamind,2010.0,True,True,True
81591,Black Swan,2010.0,True,True,True
81681,I Shot Jesse James,1949.0,True,True,True
81782,Unstoppable,2010.0,True,True,True
81784,Morning Glory,2010.0,True,True,True
81786,Certified Copy,2010.0,True,True,True
81788,The Next Three Days,2010.0,True,True,True
81791,Somewhere,2010.0,True,True,True
81819,Biutiful,2010.0,True,True,True
81831,The First Beautiful Thing,2010.0,True,True,True
81834,Harry Potter and the Deathly Hallows: Part 1,2010.0,True,True,True
81845,The King's Speech,2010.0,True,True,True
81847,Tangled,2010.0,True,True,True
81910,The Art of the Steal,2009.0,True,True,True
81932,Kung Fu Fighter,2010.0,True,True,True
81949,The Romantics,2010.0,True,True,True
82041,The Loved Ones,2009.0,True,True,True
82053,Casino Jack,2010.0,True,True,True
82088,Vincent Wants to Sea,2010.0,True,True,True
82093,London Boulevard,2010.0,True,True,True
82095,Skyline,2010.0,True,True,True
82152,Beastly,2011.0,True,True,True
82167,Love & Other Drugs,2010.0,True,True,True
82169,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,True,True,True
82202,The Tourist,2010.0,True,True,True
82242,Rare Exports: A Christmas Tale,2010.0,True,True,True
82366,Hatchet II,2010.0,True,True,True
82378,All Good Things,2010.0,True,True,True
82459,True Grit,2010.0,True,True,True
82461,TRON: Legacy,2010.0,True,True,True
82499,How Do You Know,2010.0,True,True,True
82527,Barney's Version,2010.0,True,True,True
82534,The Company Men,2010.0,True,True,True
82641,The One-Armed Swordsman,1967.0,True,True,True
82667,I Saw the Devil,2010.0,True,True,True
82684,Trash Humpers,2009.0,True,True,True
82744,Faster,2010.0,True,True,True
82765,Little Big Soldier,2010.0,True,True,True
82767,Rabbit Hole,2010.0,True,True,True
82848,One Week,1920.0,True,True,True
82852,Little Fockers,2010.0,True,True,True
82854,Gulliver's Travels,2010.0,True,True,True
82857,Sweetgrass,2009.0,True,True,True
83086,Burlesque,2010.0,True,True,True
83132,The Secret World of Arrietty,2010.0,True,True,True
83134,Tucker and Dale vs. Evil,2010.0,True,True,True
83177,Yogi Bear,2010.0,True,True,True
83270,Made in Dagenham,2010.0,True,True,True
83349,The Green Hornet,2011.0,True,True,True
83369,The Way Back,2010.0,True,True,True
83374,The Warrior's Way,2010.0,True,True,True
83480,Season of the Witch,2011.0,True,True,True
83601,Amer,2009.0,True,True,True
83613,Cowboys & Aliens,2011.0,True,True,True
83796,Anything for Her,2008.0,True,True,True
83803,Day & Night,2010.0,True,True,True
83827,Marwencol,2010.0,True,True,True
83910,The Dilemma,2011.0,True,True,True
83969,Down Argentine Way,1940.0,True,True,True
83976,The Trip,2010.0,True,True,True
84152,Limitless,2011.0,True,True,True
84156,Happy People: A Year in the Taiga,2010.0,True,True,True
84187,Evangelion: 2.0 You Can (Not) Advance,2009.0,True,True,True
84189,I Spit on Your Grave,2010.0,True,True,True
84240,Even the Rain,2010.0,True,True,True
84246,It Happened on Fifth Avenue,1947.0,True,True,True
84273,Zeitgeist: Moving Forward,2011.0,True,True,True
84374,No Strings Attached,2011.0,True,True,True
84392,The Lincoln Lawyer,2011.0,True,True,True
84414,All Star Superman,2011.0,True,True,True
84512,Girls About Town,1931.0,True,True,True
84523,Kill!,1968.0,True,True,True
84553,Pekka ja Pätkä salapoliiseina,1957.0,True,True,True
84601,Unknown,2011.0,True,True,True
84615,Cedar Rapids,2011.0,True,True,True
84637,Gnomeo & Juliet,2011.0,True,True,True
84696,Burke & Hare,2010.0,True,True,True
84716,Castaway on the Moon,2009.0,True,True,True
84772,Paul,2011.0,True,True,True
84799,The Asphyx,1973.0,True,True,True
84844,Brother 2,2000.0,True,True,True
84847,The Last Days of Emma Blank,2009.0,True,True,True
84942,Drive Angry,2011.0,True,True,True
84944,Rango,2011.0,True,True,True
84950,Take Me Home Tonight,2011.0,True,True,True
84952,Confessions,2010.0,True,True,True
84954,The Adjustment Bureau,2011.0,True,True,True
85020,The Mechanic,2011.0,True,True,True
85022,Hall Pass,2011.0,True,True,True
85025,The Red Eagle,2011.0,True,True,True
85056,I Am Number Four,2011.0,True,True,True
85131,Battle: Los Angeles,2011.0,True,True,True
85213,The Sunset Limited,2011.0,True,True,True
85259,Winnie the Pooh and the Honey Tree,1966.0,True,True,True
85261,Mars Needs Moms,2011.0,True,True,True
85295,Scooby-Doo! Curse of the Lake Monster,2010.0,True,True,True
85316,Winnie the Pooh and Tigger Too,1974.0,True,True,True
85334,Hard Ticket to Hawaii,1987.0,True,True,True
85342,Elite Squad: The Enemy Within,2010.0,True,True,True
85354,Mesrine: Public Enemy #1,2008.0,True,True,True
85367,Just Go with It,2011.0,True,True,True
85394,Cave of Forgotten Dreams,2010.0,True,True,True
85397,Red Riding Hood,2011.0,True,True,True
85399,"Big Mommas: Like Father, Like Son",2011.0,True,True,True
85401,Super,2010.0,True,True,True
85412,Troll Hunter,2010.0,True,True,True
85414,Source Code,2011.0,True,True,True
85438,Jane Eyre,2011.0,True,True,True
85510,Sucker Punch,2011.0,True,True,True
85565,Chalet Girl,2011.0,True,True,True
85736,"If Hell Exists, I will Burn There",2008.0,True,True,True
85774,Senna,2010.0,True,True,True
85780,Family Guy Presents: It's a Trap!,2010.0,True,True,True
85788,Insidious,2010.0,True,True,True
85796,Hobo with a Shotgun,2011.0,True,True,True
85881,Magic to Win,2011.0,True,True,True
85885,Room in Rome,2010.0,True,True,True
86000,Boy,2010.0,True,True,True
86014,Diary of a Wimpy Kid: Rodrick Rules,2011.0,True,True,True
86028,Henry's Crime,2010.0,True,True,True
86059,Hop,2011.0,True,True,True
86066,Playing the Victim,2006.0,True,True,True
86142,13 Assassins,2010.0,True,True,True
86190,Hanna,2011.0,True,True,True
86237,The Tattoo Connection,1978.0,True,True,True
86279,Into Eternity: A Film for the Future,2010.0,True,True,True
86286,Daffy Duck's Quackbusters,1988.0,True,True,True
86290,American: The Bill Hicks Story,2009.0,True,True,True
86293,Arthur,2011.0,True,True,True
86295,Scream 4,2011.0,True,True,True
86298,Rio,2011.0,True,True,True
86320,Melancholia,2011.0,True,True,True
86332,Thor,2011.0,True,True,True
86345,Louis C.K.: Hilarious,2010.0,True,True,True
86347,Louis C.K.: Chewed Up,2008.0,True,True,True
86355,Atlas Shrugged: Part I,2011.0,True,True,True
86377,Louis C.K.: Shameless,2007.0,True,True,True
86504,Voices from the List,2004.0,True,True,True
86548,Water for Elephants,2011.0,True,True,True
86593,African Cats,2011.0,True,True,True
86628,Kill the Irishman,2011.0,True,True,True
86644,Fast Five,2011.0,True,True,True
86668,Louis Theroux: Law and Disorder in Philadelphia,2008.0,True,True,True
86721,Idiots and Angels,2008.0,True,True,True
86781,Incendies,2010.0,True,True,True
86815,Soul Surfer,2011.0,True,True,True
86817,Something Borrowed,2011.0,True,True,True
86833,Bridesmaids,2011.0,True,True,True
86835,Priest,2011.0,True,True,True
86864,Mothra,1961.0,True,True,True
86880,Pirates of the Caribbean: On Stranger Tides,2011.0,True,True,True
86882,Midnight in Paris,2011.0,True,True,True
86892,The Man from Nowhere,2010.0,True,True,True
86898,The Tree of Life,2011.0,True,True,True
86911,The Hangover Part II,2011.0,True,True,True
86922,Nothing to Declare,2010.0,True,True,True
86960,Across the Hall,2009.0,True,True,True
87028,The Roommate,2011.0,True,True,True
87192,Attack the Block,2011.0,True,True,True
87194,The Way,2010.0,True,True,True
87197,Let the Bullets Fly,2010.0,True,True,True
87222,Kung Fu Panda 2,2011.0,True,True,True
87232,X-Men: First Class,2011.0,True,True,True
87234,Submarine,2010.0,True,True,True
87287,American Grindhouse,2010.0,True,True,True
87298,Everything Must Go,2010.0,True,True,True
87304,Beginners,2010.0,True,True,True
87306,Super 8,2011.0,True,True,True
87413,Bernie,1996.0,True,True,True
87430,Green Lantern,2011.0,True,True,True
87444,Elektra Luxx,2010.0,True,True,True
87483,Mr. Popper's Penguins,2011.0,True,True,True
87485,Bad Teacher,2011.0,True,True,True
87520,Transformers: Dark of the Moon,2011.0,True,True,True
87522,Larry Crowne,2011.0,True,True,True
87529,Your Highness,2011.0,True,True,True
87660,Too Big to Fail,2011.0,True,True,True
